"line","song_id","song_name","artist_id","artist_name","song_line","album"
"Chicks like, what kinda jeans is those?",141835,"Back Up",498,"Beyoncé",17,"B'Day"
"And fellas watchin' like, please, get low",141835,"Back Up",498,"Beyoncé",18,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",19,"B'Day"
"She ain't yo' average chick--back up",141835,"Back Up",498,"Beyoncé",20,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",21,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",22,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",23,"B'Day"
"She ain't yo average chick--back up",141835,"Back Up",498,"Beyoncé",24,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",25,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",26,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",27,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",28,"B'Day"
"Everybody can't do this",141835,"Back Up",498,"Beyoncé",29,"B'Day"
"Some ain't gotta clue till they hear me spit",141835,"Back Up",498,"Beyoncé",30,"B'Day"
"Achoo, I spew 'cause yo' girl is sick",141835,"Back Up",498,"Beyoncé",31,"B'Day"
"Is it the change or the hips--you can't tell, but you know it's thick",141835,"Back Up",498,"Beyoncé",32,"B'Day"
"'Cause she the one switchin' up flows",141835,"Back Up",498,"Beyoncé",33,"B'Day"
"If it's four door, two gotta go",141835,"Back Up",498,"Beyoncé",34,"B'Day"
"Chicks like, what kinda jeans is those?",141835,"Back Up",498,"Beyoncé",35,"B'Day"
"And fellas watchin' like, please, get low",141835,"Back Up",498,"Beyoncé",36,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",37,"B'Day"
"She ain't yo' average chick--back up",141835,"Back Up",498,"Beyoncé",38,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",39,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",40,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",41,"B'Day"
"She ain't yo average chick--back up",141835,"Back Up",498,"Beyoncé",42,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",43,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",44,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",45,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",46,"B'Day"
"For this type of girl it's not that hard",141835,"Back Up",498,"Beyoncé",47,"B'Day"
"You see her 'cause she too far gone",141835,"Back Up",498,"Beyoncé",48,"B'Day"
"Though they pray and pray for her downfall",141835,"Back Up",498,"Beyoncé",49,"B'Day"
"Why they gotta be so envious?",141835,"Back Up",498,"Beyoncé",50,"B'Day"
"Doin' what it do fit to be a plus",141835,"Back Up",498,"Beyoncé",51,"B'Day"
"Hey, hey, hey, hey",141835,"Back Up",498,"Beyoncé",52,"B'Day"
"Hey, hey, hey",141835,"Back Up",498,"Beyoncé",53,"B'Day"
"Back up, back up",141835,"Back Up",498,"Beyoncé",54,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",55,"B'Day"
"She ain't yo' average chick--back up",141835,"Back Up",498,"Beyoncé",56,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",57,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",58,"B'Day"
"When you see that girl comin', back up",141835,"Back Up",498,"Beyoncé",59,"B'Day"
"She ain't yo average chick--back up",141835,"Back Up",498,"Beyoncé",60,"B'Day"
"This is for the, the, the club",141835,"Back Up",498,"Beyoncé",61,"B'Day"
"And this is for the people on the, the, the block",141835,"Back Up",498,"Beyoncé",62,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",63,"B'Day"
"She ain't the average chick, she the baddest chick",141835,"Back Up",498,"Beyoncé",64,"B'Day"
"Hey, hey, hey, hey, hey, hey, hey",141835,"Back Up",498,"Beyoncé",65,"B'Day"
"Hey, hey, hey, hey, hey, hey",141835,"Back Up",498,"Beyoncé",66,"B'Day"
"Back it up now",141835,"Back Up",498,"Beyoncé",67,"B'Day"
"Whoa, whoa, whoa, whoa, whoa",141835,"Back Up",498,"Beyoncé",68,"B'Day"
"What they say?",4481770,"Before I Let Go",498,"Beyoncé",1,"Homecoming: The Live Album"
"The world",4481770,"Before I Let Go",498,"Beyoncé",2,"Homecoming: The Live Album"
"(Tay Keith, fuck these niggas up)",4481770,"Before I Let Go",498,"Beyoncé",3,"Homecoming: The Live Album"
"You make me happy",4481770,"Before I Let Go",498,"Beyoncé",4,"Homecoming: The Live Album"
"This you can bet, yeah",4481770,"Before I Let Go",498,"Beyoncé",5,"Homecoming: The Live Album"
"It's clear right beside me, yeah",4481770,"Before I Let Go",498,"Beyoncé",6,"Homecoming: The Live Album"
"And I won't forget",4481770,"Before I Let Go",498,"Beyoncé",7,"Homecoming: The Live Album"
"And I really love you",4481770,"Before I Let Go",498,"Beyoncé",8,"Homecoming: The Live Album"
"You should know",4481770,"Before I Let Go",498,"Beyoncé",9,"Homecoming: The Live Album"
"I wanna make sure I'm right, boy",4481770,"Before I Let Go",498,"Beyoncé",10,"Homecoming: The Live Album"
"Before I let go",4481770,"Before I Let Go",498,"Beyoncé",11,"Homecoming: The Live Album"
"Now, we had our good times",4481770,"Before I Let Go",498,"Beyoncé",12,"Homecoming: The Live Album"
"That we can say",4481770,"Before I Let Go",498,"Beyoncé",13,"Homecoming: The Live Album"
"We hurted each other, yeah",4481770,"Before I Let Go",498,"Beyoncé",14,"Homecoming: The Live Album"
"And, boy, it's a shame",4481770,"Before I Let Go",498,"Beyoncé",15,"Homecoming: The Live Album"
"I won't be foolish, no",4481770,"Before I Let Go",498,"Beyoncé",16,"Homecoming: The Live Album"
"I wanna know",4481770,"Before I Let Go",498,"Beyoncé",17,"Homecoming: The Live Album"
"I wanna make sure I'm bright, boy",4481770,"Before I Let Go",498,"Beyoncé",18,"Homecoming: The Live Album"
"Before I let go",4481770,"Before I Let Go",498,"Beyoncé",19,"Homecoming: The Live Album"
"Yeah, uh, yeah, yeah",4481770,"Before I Let Go",498,"Beyoncé",20,"Homecoming: The Live Album"
"You know, I thank God sun rises and shines on you",4481770,"Before I Let Go",498,"Beyoncé",21,"Homecoming: The Live Album"
"You know there's nothing, nothin', nothin' I would not do, oh",4481770,"Before I Let Go",498,"Beyoncé",22,"Homecoming: The Live Album"
"Before I let you go, woah",4481770,"Before I Let Go",498,"Beyoncé",23,"Homecoming: The Live Album"
"I would never, never, never, never, never, never, never, never",4481770,"Before I Let Go",498,"Beyoncé",24,"Homecoming: The Live Album"
"Let you go before I go",4481770,"Before I Let Go",498,"Beyoncé",25,"Homecoming: The Live Album"
"I pull up to Coachella (Pull up)",4481770,"Before I Let Go",498,"Beyoncé",26,"Homecoming: The Live Album"
"In boots with the goose feathers (Pull up)",4481770,"Before I Let Go",498,"Beyoncé",27,"Homecoming: The Live Album"
"I brought the squad with me (I got the squad)",4481770,"Before I Let Go",498,"Beyoncé",28,"Homecoming: The Live Album"
"Black on black bandanas, I (I got the squad)",4481770,"Before I Let Go",498,"Beyoncé",29,"Homecoming: The Live Album"
"Dussé and Champagne (Champagne)",4481770,"Before I Let Go",498,"Beyoncé",30,"Homecoming: The Live Album"
"I did the damn thing (I did the damn thing)",4481770,"Before I Let Go",498,"Beyoncé",31,"Homecoming: The Live Album"
"Dirty Diana (Dirty Diana)",4481770,"Before I Let Go",498,"Beyoncé",32,"Homecoming: The Live Album"
"Singin' and dancin' all in the rain (Woo)",4481770,"Before I Let Go",498,"Beyoncé",33,"Homecoming: The Live Album"
"Ooh (To the left)",4481770,"Before I Let Go",498,"Beyoncé",34,"Homecoming: The Live Album"
"I just wanna have a good time (Turn around)",4481770,"Before I Let Go",498,"Beyoncé",35,"Homecoming: The Live Album"
"Turn around, kick, then slide",4481770,"Before I Let Go",498,"Beyoncé",36,"Homecoming: The Live Album"
"And twirl that ass to the right, now",4481770,"Before I Let Go",498,"Beyoncé",37,"Homecoming: The Live Album"
"Ooh, bunny hop, bunny hop, drop, pop",4481770,"Before I Let Go",498,"Beyoncé",38,"Homecoming: The Live Album"
"Cross your legs, turn around and clap",4481770,"Before I Let Go",498,"Beyoncé",39,"Homecoming: The Live Album"
"Shuffle to the left, let's glide now",4481770,"Before I Let Go",498,"Beyoncé",40,"Homecoming: The Live Album"
"Ooh, drop it down, drop it down low, low",4481770,"Before I Let Go",498,"Beyoncé",41,"Homecoming: The Live Album"
"Low, low, low to the floor, floor",4481770,"Before I Let Go",498,"Beyoncé",42,"Homecoming: The Live Album"
"Bring it up, clap, then roll, roll",4481770,"Before I Let Go",498,"Beyoncé",43,"Homecoming: The Live Album"
"Step on 'em, step on 'em, step on 'em, step",4481770,"Before I Let Go",498,"Beyoncé",44,"Homecoming: The Live Album"
"Step on 'em, kick on 'em, stomp, then you step",4481770,"Before I Let Go",498,"Beyoncé",45,"Homecoming: The Live Album"
"Swag the right, surf the left",4481770,"Before I Let Go",498,"Beyoncé",46,"Homecoming: The Live Album"
"Work the middle 'til it hurt a little",4481770,"Before I Let Go",498,"Beyoncé",47,"Homecoming: The Live Album"
"(Oh, woah, woah, woah, woah, woah, oh)",4481770,"Before I Let Go",498,"Beyoncé",48,"Homecoming: The Live Album"
"Before I let, before I let, b-b-before I let go",4481770,"Before I Let Go",498,"Beyoncé",49,"Homecoming: The Live Album"
"(Oh, woah, woah, woah, woah, woah, oh)",4481770,"Before I Let Go",498,"Beyoncé",50,"Homecoming: The Live Album"
"Before I let, before I let, b-b-before I let go",4481770,"Before I Let Go",498,"Beyoncé",51,"Homecoming: The Live Album"
"What goes around, comes back around (Hey, my baby!)",51492,"Best Thing I Never Had",498,"Beyoncé",1,"4"
"What goes around, comes back around (My, my, my baby!)",51492,"Best Thing I Never Had",498,"Beyoncé",2,"4"
"I say, what goes around comes back around (Hey, my baby!)",51492,"Best Thing I Never Had",498,"Beyoncé",3,"4"
"What goes around comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",4,"4"
"There was a time I thought",51492,"Best Thing I Never Had",498,"Beyoncé",5,"4"
"That you did everything right",51492,"Best Thing I Never Had",498,"Beyoncé",6,"4"
"No lies, no wrong",51492,"Best Thing I Never Had",498,"Beyoncé",7,"4"
"Boy, I must've been out of my mind",51492,"Best Thing I Never Had",498,"Beyoncé",8,"4"
"So when I think of the time that I almost loved you",51492,"Best Thing I Never Had",498,"Beyoncé",9,"4"
"You showed your ass and I, I saw the real you",51492,"Best Thing I Never Had",498,"Beyoncé",10,"4"
"Thank God you blew it",51492,"Best Thing I Never Had",498,"Beyoncé",11,"4"
"Thank God I dodged the bullet",51492,"Best Thing I Never Had",498,"Beyoncé",12,"4"
"I'm so over you, so baby, good looking out",51492,"Best Thing I Never Had",498,"Beyoncé",13,"4"
"I wanted you bad, I'm so through with that",51492,"Best Thing I Never Had",498,"Beyoncé",14,"4"
"'Cause honestly, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",15,"4"
"You turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",16,"4"
"And I'm gon' always be the best thing you never had",51492,"Best Thing I Never Had",498,"Beyoncé",17,"4"
"I bet it sucks to be you right now",51492,"Best Thing I Never Had",498,"Beyoncé",18,"4"
"So sad, you're hurt",51492,"Best Thing I Never Had",498,"Beyoncé",19,"4"
"Boo hoo, oh, did you expect me to care?",51492,"Best Thing I Never Had",498,"Beyoncé",20,"4"
"You don't deserve my tears",51492,"Best Thing I Never Had",498,"Beyoncé",21,"4"
"I guess that's why they ain't there",51492,"Best Thing I Never Had",498,"Beyoncé",22,"4"
"To I think that there was a time that I almost loved you",51492,"Best Thing I Never Had",498,"Beyoncé",23,"4"
"You showed your ass, and baby, yes, I saw the real you",51492,"Best Thing I Never Had",498,"Beyoncé",24,"4"
"Thank God you blew it",51492,"Best Thing I Never Had",498,"Beyoncé",25,"4"
"Thank God I dodged the bullet",51492,"Best Thing I Never Had",498,"Beyoncé",26,"4"
"I'm so over you, baby, good looking out",51492,"Best Thing I Never Had",498,"Beyoncé",27,"4"
"I wanted you bad, I'm so through with that",51492,"Best Thing I Never Had",498,"Beyoncé",28,"4"
"'Cause honestly, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",29,"4"
"I said, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",30,"4"
"And I'll never be the best thing you never had",51492,"Best Thing I Never Had",498,"Beyoncé",31,"4"
"Oh baby, I bet it sucks to be you right now",51492,"Best Thing I Never Had",498,"Beyoncé",32,"4"
"I know you want me back",51492,"Best Thing I Never Had",498,"Beyoncé",33,"4"
"It's time to face the facts",51492,"Best Thing I Never Had",498,"Beyoncé",34,"4"
"That I'm the one that's got away",51492,"Best Thing I Never Had",498,"Beyoncé",35,"4"
"Lord knows that it would take another place, another time",51492,"Best Thing I Never Had",498,"Beyoncé",36,"4"
"Another world, another life",51492,"Best Thing I Never Had",498,"Beyoncé",37,"4"
"Thank God, I found the good in goodbye",51492,"Best Thing I Never Had",498,"Beyoncé",38,"4"
"I used to want you so bad, I'm so through with that",51492,"Best Thing I Never Had",498,"Beyoncé",39,"4"
"'Cause honestly, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",40,"4"
"Oh, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",41,"4"
"And I will always be the best thing you never had",51492,"Best Thing I Never Had",498,"Beyoncé",42,"4"
"Ooh, best thing you never had",51492,"Best Thing I Never Had",498,"Beyoncé",43,"4"
"I used to want you so bad, I'm so through with that",51492,"Best Thing I Never Had",498,"Beyoncé",44,"4"
"'Cause honestly, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",45,"4"
"Oh, you turned out to be the best thing I never had",51492,"Best Thing I Never Had",498,"Beyoncé",46,"4"
"Ooh, I will never be the best thing you never had",51492,"Best Thing I Never Had",498,"Beyoncé",47,"4"
"Oh baby, I bet it sucks to be you right now",51492,"Best Thing I Never Had",498,"Beyoncé",48,"4"
"What goes around, comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",49,"4"
"What goes around, comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",50,"4"
"(I bet it sucks to be you right now)",51492,"Best Thing I Never Had",498,"Beyoncé",51,"4"
"What goes around, comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",52,"4"
"(I bet it sucks to be you right now)",51492,"Best Thing I Never Had",498,"Beyoncé",53,"4"
"What goes around, comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",54,"4"
"(I bet it sucks to be you right now)",51492,"Best Thing I Never Had",498,"Beyoncé",55,"4"
"What goes around, comes back around",51492,"Best Thing I Never Had",498,"Beyoncé",56,"4"
"(I bet it sucks to be you right now)",51492,"Best Thing I Never Had",498,"Beyoncé",57,"4"
"I believe that harmonies are colors",435484,"Beyoncé Interlude",498,"Beyoncé",1,"Dangerously in Love"
"Every time I paint, it sharpens my harmony",435484,"Beyoncé Interlude",498,"Beyoncé",2,"Dangerously in Love"
"Yesterday I tried to paint you",435484,"Beyoncé Interlude",498,"Beyoncé",3,"Dangerously in Love"
"But the colors weren't beautiful enough",435484,"Beyoncé Interlude",498,"Beyoncé",4,"Dangerously in Love"
"Your love goes beyond what I can say",435484,"Beyoncé Interlude",498,"Beyoncé",5,"Dangerously in Love"
"Love, Beyoncé",435484,"Beyoncé Interlude",498,"Beyoncé",6,"Dangerously in Love"
"I love your face",299368,"Blow",498,"Beyoncé",1,"Beyoncé"
"You love the taste",299368,"Blow",498,"Beyoncé",2,"Beyoncé"
"That sugar babe, it melts away",299368,"Blow",498,"Beyoncé",3,"Beyoncé"
"I kiss you and you lick your lips, I kiss you and you lick your lips",299368,"Blow",498,"Beyoncé",4,"Beyoncé"
"You like it wet and so do I, You like it wet and so do I",299368,"Blow",498,"Beyoncé",5,"Beyoncé"
"I know you never waste a drip, I know you never waste a drip",299368,"Blow",498,"Beyoncé",6,"Beyoncé"
"I wonder how it feels sometimes",299368,"Blow",498,"Beyoncé",7,"Beyoncé"
"Must be good to you",299368,"Blow",498,"Beyoncé",8,"Beyoncé"
"Keep me coming, keep me going, keep me coming, keep me going",299368,"Blow",498,"Beyoncé",9,"Beyoncé"
"Keep me humming, keep me moaning, keep me humming, keep me moaning",299368,"Blow",498,"Beyoncé",10,"Beyoncé"
"Don't stop loving 'til the morning, don't stop loving 'til the morning",299368,"Blow",498,"Beyoncé",11,"Beyoncé"
"Don't stop screaming, freaking, blowing",299368,"Blow",498,"Beyoncé",12,"Beyoncé"
"Can you eat my skittles?",299368,"Blow",498,"Beyoncé",13,"Beyoncé"
"It's the sweetest in the middle (Yeah)",299368,"Blow",498,"Beyoncé",14,"Beyoncé"
"Pink is the flavor",299368,"Blow",498,"Beyoncé",15,"Beyoncé"
"Solve the riddle (Yeah)",299368,"Blow",498,"Beyoncé",16,"Beyoncé"
"I'm-a lean back",299368,"Blow",498,"Beyoncé",17,"Beyoncé"
"Don't worry, it's nothing major",299368,"Blow",498,"Beyoncé",18,"Beyoncé"
"Make sure you clean that",299368,"Blow",498,"Beyoncé",19,"Beyoncé"
"It's the only way to get the",299368,"Blow",498,"Beyoncé",20,"Beyoncé"
"Flavor",299368,"Blow",498,"Beyoncé",21,"Beyoncé"
"When you're thirsty and need love",299368,"Blow",498,"Beyoncé",22,"Beyoncé"
"I give it up 'til I'm empty babe",299368,"Blow",498,"Beyoncé",23,"Beyoncé"
"Must be good to you",299368,"Blow",498,"Beyoncé",24,"Beyoncé"
"If you're lonely in your bed, fill it up to the top",299368,"Blow",498,"Beyoncé",25,"Beyoncé"
"Must be good to you",299368,"Blow",498,"Beyoncé",26,"Beyoncé"
"Keep me coming, keep me going, keep me coming, keep me going",299368,"Blow",498,"Beyoncé",27,"Beyoncé"
